AL,3620,401,Psychology of Coaching,46%,25%,21%,0%,8%,0%,0%,0%,"Carter, Natalie Anne"
AL,3620,402,Psychology of Coaching,48%,22%,13%,13%,4%,0%,0%,0%,"Carter, Natalie Anne"
AL,3720,400,Coaching Basketball,72%,12%,8%,0%,8%,0%,0%,0%,"Fry, Edmond H"
AL,3740,400,Coaching Football,76%,8%,4%,0%,4%,0%,0%,8%,"Fry, Edmond H"
AL,3750,400,Coaching Soccer,89%,0%,0%,0%,5%,0%,0%,5%,"Cadorette, Deborah J"
AL,3760,400,Coaching Strength/Conditioning,58%,27%,8%,4%,0%,0%,0%,4%,"Fry, Edmond H"
AL,4380,400,Coaching Women,79%,18%,4%,0%,0%,0%,0%,0%,"Soles, Misty B"
AL,4380,402,Officiating in Athletic Leader,64%,16%,16%,0%,4%,0%,0%,0%,"Connor, Clyde Keith"
AL,4380,403,Coaching Inner Athlete,74%,11%,7%,0%,4%,0%,0%,4%,"Cadorette, Deborah J"
AL,4380,404,CPR/AED for Athletic Coaches,83%,8%,0%,0%,8%,0%,0%,0%,"Wright, Julia S"
AL,4380,405,CPR/AED for Athletic Coaches,82%,18%,0%,0%,0%,0%,0%,0%,"Wright, Julia S"
AL,8530,400,Legal Iss in Intercoll Athlet,75%,21%,4%,0%,0%,0%,0%,0%,"Soles, Misty B"
AL,8530,401,Legal Iss in Intercoll Athlet,78%,0%,0%,0%,22%,0%,0%,0%,"Soles, Misty B"
AL,8630,400,Socio Dynam in Intercol Athlet,69%,19%,0%,0%,13%,0%,0%,0%,"Godfrey, Michael G"
AL,8640,400,Ethical Iss in Collegiate Athl,64%,32%,0%,0%,0%,0%,0%,4%,"Godfrey, Michael G"
AL,8640,401,Ethical Iss in Collegiate Athl,60%,25%,0%,0%,15%,0%,0%,0%,"Godfrey, Michael G"
AL,8700,400,Intercoll Athletics Finance,81%,14%,0%,0%,5%,0%,0%,0%,"Soles, Misty B"
ANTH,2010,001,Introduction to Anthropology,66%,21%,7%,2%,2%,0%,0%,1%,"Vogel, Melissa A"
ANTH,2010,002,Introduction to Anthropology,67%,25%,6%,0%,2%,0%,0%,0%,"Wu, Yi"
ANTH,2010,003,Introduction to Anthropology,36%,38%,10%,2%,2%,0%,0%,12%,"Rapaport, Lisa G"
ANTH,2050,001,Professional Development,71%,29%,0%,0%,0%,0%,0%,0%,"Weisensee, Katherine"
ANTH,3200,001,North American Indian Cultures,21%,36%,14%,14%,0%,0%,0%,14%,"Coggeshall, John M"
ANTH,3310,001,Archaeology,37%,33%,26%,4%,0%,0%,0%,0%,"Vogel, Melissa A"
ANTH,3510,001,Biological Anthropology,40%,40%,10%,5%,0%,0%,0%,5%,"Weisensee, Katherine"
ANTH,4040,001,Anthropological Theories,28%,44%,17%,6%,0%,0%,0%,6%,"Coggeshall, John M"
ANTH,4990,001,Special Topics,50%,42%,8%,0%,0%,0%,0%,0%,"Wu, Yi"
ARCH,1510,001,Arch Communication,53%,40%,7%,0%,0%,0%,0%,0%,"Hambright-Belue, Sal"
ARCH,1510,002,Arch Communication,38%,50%,6%,0%,6%,0%,0%,0%,"Silance, Robert T"
